"","FIPS","GEO_ID","pop2020","pop2020_w","pct_w","pct_pov","med_inc","pct_unins","incidence","death","svi"
"766",18151,"0500000US18151",34435,31842,92.4698707710179,9.3,58279,7.6,398.2,165.8,0.271
"767",18153,"0500000US18153",20817,18960,91.0794062545035,12,50245,9.8,432,197.9,0.6401
"768",18155,"0500000US18155",9737,9298,95.4914244633871,19,49383,10.9,387.3,196.6,0.6271
"769",18157,"0500000US18157",186251,135611,72.8108842368632,18.7,53130,7.9,425.1,149.8,0.493
"770",18159,"0500000US18159",15359,14509,94.4657855329123,8.5,58118,7.3,489.6,166.3,0.0726
"771",18161,"0500000US18161",7087,6789,95.7951178213631,7.4,50375,9.6,483.7,190,0.1713
"772",18163,"0500000US18163",180136,145199,80.6052093973442,16.7,49708,7.7,449.5,176.5,0.5242
"773",18165,"0500000US18165",15439,14753,95.5567070406114,14.9,50243,5.9,475.2,218.9,0.4503
"774",18167,"0500000US18167",106153,89410,84.2274829726904,19.1,45230,7.4,468.4,188.7,0.7274
"775",18169,"0500000US18169",30976,28937,93.4174845041322,11.5,54259,8,481.2,182.3,0.2882
"776",18171,"0500000US18171",8440,8064,95.5450236966825,11.8,60553,5.4,476.1,138.3,0.078
"777",18173,"0500000US18173",63898,57756,90.3878055651194,6.9,73482,4.7,428.7,151.7,0.0678
"778",18175,"0500000US18175",28182,26791,95.0642253920942,11.9,47983,8.8,452.6,195.4,0.3777
"779",18177,"0500000US18177",66553,57392,86.2350307273902,16.4,46516,11.9,448,176.4,0.7105
"780",18179,"0500000US18179",28180,26322,93.4066713981547,8.4,59237,6.3,433.5,176,0.1439
"781",18181,"0500000US18181",24688,21657,87.7227802981205,9.2,54576,9.5,487.8,173.2,0.2439
"782",18183,"0500000US18183",34191,32126,93.9603989353923,9.7,61741,7.7,442.5,169.8,0.0315
"783",19001,"0500000US19001",7496,7149,95.3708644610459,10.9,53363,4.4,451.8,178.5,0.0538
"784",19003,"0500000US19003",3704,3531,95.329373650108,14.1,49255,5.8,530.5,156.6,0.0376
"785",19005,"0500000US19005",14061,12621,89.7589076168125,11,52216,7.6,406.3,148.5,0.322
"786",19007,"0500000US19007",12317,11690,94.9094747097508,17.7,40167,7.8,495.6,186.2,0.3783
"787",19009,"0500000US19009",5674,5469,96.3870285512866,11.7,52055,5.2,481.1,137.5,0.0226
"788",19011,"0500000US19011",25575,24258,94.8504398826979,8.8,67729,2.2,482.2,158.6,0.0118
"789",19013,"0500000US19013",131144,102832,78.411517110962,15.8,53539,5,496.1,161.8,0.4264
"790",19015,"0500000US19015",26715,24943,93.3670222721318,7.6,64000,2.8,520.3,160.3,0.1178
"791",19017,"0500000US19017",24988,23597,94.4333279974388,7.4,70395,2.6,453.5,143.7,0.0322
"792",19019,"0500000US19019",20565,19696,95.7743739362995,8.7,64837,5.1,458.4,152.3,0.0662
"793",19021,"0500000US19021",20823,12597,60.495605820487,12.9,57125,8.9,425.3,147.8,0.7408
"794",19023,"0500000US19023",14334,13827,96.4629552113855,10.3,57115,3.3,519.9,155,0.0236
"795",19025,"0500000US19025",9927,9357,94.2580840132971,12.6,52323,3.5,524.4,167,0.158
"796",19027,"0500000US19027",20760,19543,94.1377649325626,8.6,59212,2,526.8,172.8,0.0455
"797",19029,"0500000US19029",13127,12413,94.5608288260836,13.8,50187,4.4,523.8,177,0.1981
"798",19031,"0500000US19031",18505,17472,94.4177249392056,6.9,67795,2.2,480.9,165.6,0.008
"799",19033,"0500000US19033",43127,38618,89.5448327034109,10.1,53963,4.9,571.6,152.3,0.2497
"800",19035,"0500000US19035",11658,10831,92.9061588608681,11.1,56550,4.1,475.7,181.2,0.1701
"801",19037,"0500000US19037",12012,11252,93.6729936729937,6.7,60034,6,469.2,154.4,0.0599
"802",19039,"0500000US19039",9748,8231,84.4378334017234,12.9,54427,6.4,517.6,169.8,0.4847
"803",19041,"0500000US19041",16384,15230,92.95654296875,10.9,50521,3.8,486,137.9,0.3439
"804",19043,"0500000US19043",17043,16229,95.223845567095,11.5,53152,5.9,438.6,152.3,0.1841
"805",19045,"0500000US19045",46460,41771,89.9074472664658,13.1,51688,3.7,495.2,168.1,0.2646
"806",19047,"0500000US19047",16525,11262,68.1512859304085,17.7,55755,8.7,434.6,134.8,0.8551
"807",19049,"0500000US19049",99678,83359,83.6282830714902,5.2,88479,3.1,450.8,134,0.0596
"808",19051,"0500000US19051",9110,8797,96.5642151481888,9.9,63404,26.4,437.5,152.2,0.3503
"809",19053,"0500000US19053",7645,7081,92.6226291693918,18.4,44462,9.3,520,186.7,0.6822
"810",19055,"0500000US19055",17488,16787,95.9915370539799,9.2,63750,3,510.7,148.8,0.0344
"811",19057,"0500000US19057",38910,33164,85.2325880236443,16.1,51267,4.9,516.9,169.7,0.4653
"812",19059,"0500000US19059",17703,16819,95.0064960741117,8.2,59969,4.1,533.6,160.3,0.0917
"813",19061,"0500000US19061",99266,88314,88.9670179114702,11.4,63031,3.8,493.5,148.5,0.2347
"814",19063,"0500000US19063",9388,8356,89.0072432893055,12.4,51563,6.4,536.2,194.7,0.3946
"815",19065,"0500000US19065",19509,18271,93.6542108770311,11.4,51128,5,462.8,156.5,0.2252
"816",19067,"0500000US19067",15627,14094,90.1900556728739,14.5,50406,8.5,528.4,147.7,0.3596
"817",19069,"0500000US19069",10019,8366,83.5013474398643,13.6,56419,5.9,533.5,131,0.1962
"818",19071,"0500000US19071",6605,6201,93.883421650265,10.6,56750,4.6,515.4,166.9,0.0554
"819",19073,"0500000US19073",8771,8258,94.1511800250827,8.3,53050,2.4,542.9,171.4,0.1978
"820",19075,"0500000US19075",12329,11836,96.0012977532647,5.6,68038,2,481.6,156.2,0.0038
"821",19077,"0500000US19077",10623,10032,94.4365998305563,8.7,61161,3.6,467.3,150.1,0.122
"822",19079,"0500000US19079",15039,13079,86.9672185650642,9.8,60910,3,483.2,155,0.1153
"823",19081,"0500000US19081",10795,9959,92.2556739231126,10,61761,3.5,487.6,123.6,0.0713
"824",19083,"0500000US19083",16878,15465,91.6281549946676,9.6,54196,3.8,529.2,181,0.1242
"825",19085,"0500000US19085",14582,13922,95.4738718968591,9.8,63854,3.9,529.1,161.8,0.0646
"826",19087,"0500000US19087",20482,17990,87.8332194121668,10.7,53501,3.2,491.2,162.5,0.3134
"827",19089,"0500000US19089",9469,8940,94.4133488224733,9,55060,6,490.3,156.7,0.1567
"828",19091,"0500000US19091",9597,8920,92.9457122017297,13,54575,3.8,493.1,142.6,0.1446
"829",19093,"0500000US19093",7005,6662,95.1034975017844,9.6,58427,3.5,493.5,175.8,0.0866
"830",19095,"0500000US19095",16662,15571,93.4521666066499,8.7,61443,3.7,457.8,162,0.0347
"831",19097,"0500000US19097",19485,18461,94.7446753913267,13.1,55967,4.4,501,158.8,0.1268
"832",19099,"0500000US19099",37813,34866,92.2063840478142,9,58952,3,449.1,156.2,0.2548
"833",19101,"0500000US19101",15663,13565,86.6053757262338,12.1,47708,4.6,404.2,131.7,0.4895
"834",19103,"0500000US19103",152854,117090,76.6025095843092,18.1,62542,5.6,470.1,133,0.2675
"835",19105,"0500000US19105",20646,19244,93.2093383706287,9,57549,3.1,465.3,144.6,0.1924
"836",19107,"0500000US19107",10033,9547,95.1559852486794,9.9,52881,2.8,481.2,161.6,0.0398
"837",19109,"0500000US19109",14828,13916,93.8494739681683,10.9,56073,4.9,477.1,140.7,0.1048
"838",19111,"0500000US19111",33555,30336,90.4067948144837,14.2,49564,3.8,516.1,167.3,0.5041
"839",19113,"0500000US19113",230299,190644,82.7810802478517,10.2,64903,3.7,497.1,155.4,0.1806
"840",19115,"0500000US19115",10837,8834,81.5170250069207,10.1,56673,5.1,423.9,168.4,0.457
"841",19117,"0500000US19117",8634,8207,95.0544359508918,11.8,55205,5.2,432.7,148.9,0.2755
"842",19119,"0500000US19119",11934,11270,94.4360650243003,4.6,64982,4.5,498.8,170.1,0.0439
"843",19121,"0500000US19121",16548,15609,94.3255982596084,5,66316,3.3,462.3,159.9,0.0204
"844",19123,"0500000US19123",22190,20453,92.1721496169446,13.7,54825,4.4,439.7,172.7,0.4637
"845",19125,"0500000US19125",33414,31156,93.2423535045191,7.8,61038,3.3,487.9,173.2,0.1949
"846",19127,"0500000US19127",40105,29579,73.7538960229398,12,56437,5.9,491.5,157,0.6863
"847",19129,"0500000US19129",14484,13504,93.2339132836233,8.3,72079,4.1,518.4,167.5,0.1076
"848",19131,"0500000US19131",10565,10107,95.6649313771888,6.9,58302,6,462.2,154.3,0.086
"849",19133,"0500000US19133",8751,8141,93.0293680722203,14.6,47605,4.9,539.9,160.5,0.1796
"850",19135,"0500000US19135",7577,7225,95.3543618846509,10.5,58269,4,514.5,203.8,0.2519
"851",19137,"0500000US19137",10330,9698,93.8818973862536,12,51696,3.5,556.9,189.7,0.528
"852",19139,"0500000US19139",43235,34598,80.0231294090436,9.6,58453,3.8,496.5,169.9,0.3904
"853",19141,"0500000US19141",14182,12825,90.431532929065,10.7,53703,3.9,464.6,143.6,0.2322
"854",19143,"0500000US19143",6192,5485,88.5820413436692,12.5,59725,4.5,490.2,141.5,0.2634
"855",19145,"0500000US19145",15211,13858,91.1051212938005,11.4,51867,4.4,533.8,142.6,0.3341
"856",19147,"0500000US19147",8996,8465,94.0973766118275,6.4,52932,4.6,661.3,201.5,0.1729
"857",19149,"0500000US19149",25698,23289,90.6257296287649,9.1,67297,5,490.1,137.2,0.1271
"858",19151,"0500000US19151",7078,6459,91.2545916925685,10.7,52448,4.2,460.4,178.1,0.1462
"859",19153,"0500000US19153",492401,373903,75.9346548849413,10.4,67637,4.9,466,160.5,0.3768
"860",19155,"0500000US19155",93667,81329,86.8278048832566,10.7,60065,5.8,488.2,171.8,0.4599
"861",19157,"0500000US19157",18662,17209,92.2141249598114,9.9,53852,5.7,436.2,161.6,0.1548
"862",19159,"0500000US19159",4663,4469,95.8395882479091,8.7,55271,4.1,544.2,207.7,0.1299
"863",19161,"0500000US19161",9814,9271,94.467087833707,9.9,58232,4.3,458,168.6,0.0748
"864",19163,"0500000US19163",174669,138752,79.4371067562075,12.1,61183,4.5,488.6,161.9,0.2659
"865",19165,"0500000US19165",11746,10990,93.5637663885578,8,58000,5,506.1,151.4,0.1303
"866",19167,"0500000US19167",35872,30745,85.7075156110616,6.3,69844,4.2,464.6,114.7,0.2207
"867",19169,"0500000US19169",98537,81046,82.2493073667759,20.9,56756,4.5,461.2,139.5,0.2124
"868",19171,"0500000US19171",17135,13658,79.7081995914794,12,56037,6.6,526.5,179.2,0.3274
"869",19173,"0500000US19173",5896,5412,91.7910447761194,10,50431,7.6,460.5,154.1,0.2771
"870",19175,"0500000US19175",12138,11365,93.6315702751689,14.2,49900,6.2,480.2,169.7,0.4455
"871",19177,"0500000US19177",7203,6923,96.1127308066084,12.8,48591,11.8,520.6,215.5,0.2465
"872",19179,"0500000US19179",35437,28180,79.5214041820696,14.9,46246,5.8,513.1,185.8,0.7439
"873",19181,"0500000US19181",52403,48539,92.6263763524989,8.2,77048,2.7,456.3,158.4,0.072
"874",19183,"0500000US19183",22565,20374,90.2902725459783,9.9,62556,7.8,500.3,172,0.2239
"875",19185,"0500000US19185",6497,6261,96.3675542558104,17.2,44768,11.2,462.4,194.6,0.4583
"876",19187,"0500000US19187",36999,32108,86.780723803346,13.7,47466,5.5,486.9,164.1,0.458
"877",19189,"0500000US19189",10679,9665,90.504728907201,9,49870,2.3,448.5,133,0.2061
"878",19191,"0500000US19191",20070,18852,93.931240657698,8.2,65263,1.9,417.1,117,0.0115
"879",19193,"0500000US19193",105941,76794,72.4875166366185,12.7,59224,5.7,504,175.1,0.6968
"880",19195,"0500000US19195",7443,7041,94.5989520354696,8.6,57130,4.2,466.2,167.3,0.0697
"881",19197,"0500000US19197",12943,10542,81.4494321254732,11.7,53333,4.7,403.9,131.2,0.4803
"987",21001,"0500000US21001",18903,17322,91.6362482145691,20.5,38021,5.4,524.1,155.5,0.7121
"988",21003,"0500000US21003",20588,19135,92.9424907713231,18.7,44036,7,492.6,175.7,0.6796
"989",21005,"0500000US21005",23852,21797,91.3843702834144,15.7,55334,3.5,530.8,204.2,0.2637
"990",21007,"0500000US21007",7728,7103,91.9125258799172,15.4,45048,7.6,456.8,163,0.4459
"991",21009,"0500000US21009",44485,39270,88.2769472856019,24.2,41459,6.7,550.5,190.1,0.7761
"992",21011,"0500000US21011",12750,12192,95.6235294117647,20.4,44898,5.6,568.7,217.3,0.729
"993",21013,"0500000US21013",24097,22388,92.9078308503133,35.5,26272,5.3,474,230.3,0.8927
"994",21015,"0500000US21015",135968,114457,84.1793657331137,7.2,78327,4.3,481.5,151.9,0.1277
"995",21017,"0500000US21017",20252,17076,84.3175982619001,15.3,49637,5.8,513.3,198.3,0.5561
"996",21019,"0500000US21019",48261,44282,91.7552475083401,18.9,48308,6,537.8,197.2,0.6908
"997",21021,"0500000US21021",30614,25365,82.8542496896845,14.2,46382,4.6,511.3,177.7,0.4315
"998",21023,"0500000US21023",8400,7994,95.1666666666667,17.8,49158,5,600.5,187.6,0.3866
"999",21025,"0500000US21025",13718,13083,95.3710453418866,34.4,27344,4.5,578.5,238.3,0.822
"1000",21027,"0500000US21027",20432,18831,92.1642521534847,18.6,47190,7.1,499.4,192.2,0.7376
"1001",21029,"0500000US21029",82217,75417,91.729204422443,9,63348,3.8,546.5,164.2,0.1385
"1002",21031,"0500000US21031",12371,11464,92.6683372403201,19.3,41763,7.5,559,213.4,0.792
"1003",21033,"0500000US21033",12649,11244,88.8924025614673,16.8,44775,7.2,492.2,167.9,0.4981
"1004",21035,"0500000US21035",37103,32626,87.9335902757189,21.5,42273,5.4,477.1,165.2,0.4997
"1005",21037,"0500000US21037",93076,83361,89.5622931797671,13.5,63050,3.7,518.4,173.9,0.2188
"1006",21039,"0500000US21039",4826,4531,93.8872772482387,16.8,45109,5.7,506.9,209.2,0.3395
"1007",21041,"0500000US21041",10810,9567,88.5013876040703,24.1,43524,9.3,534.7,239.4,0.8904
"1008",21043,"0500000US21043",26627,25560,95.9927892740451,25.3,34736,8,575,207.8,0.8204
"1009",21045,"0500000US21045",15941,14974,93.9338811868766,25.5,34819,12.4,472.2,189.5,0.7656
"1010",21047,"0500000US21047",72748,48279,66.3647110573487,19.6,43919,8.7,472.4,174.1,0.9127
"1011",21049,"0500000US21049",36972,32555,88.0531212809694,14.7,54953,4.4,539.3,194.5,0.6061
"1012",21051,"0500000US21051",20345,18891,92.8532809043991,36.6,26840,7.1,555.6,264.2,0.9099
"1013",21053,"0500000US21053",9253,8745,94.5098886847509,24.1,32184,8.6,511.1,207.3,0.778
"1014",21055,"0500000US21055",8990,8559,95.2057842046719,14.5,45244,9,517.9,194,0.4844
"1015",21057,"0500000US21057",5888,5462,92.7649456521739,21.4,35344,10,503.6,220,0.5315
"1016",21059,"0500000US21059",103312,88425,85.5902508905064,16.6,51673,4.8,533.8,171.7,0.6169
"1017",21061,"0500000US21061",12126,11546,95.2168893287152,18.2,43401,6.3,498.1,170.7,0.6357
"1018",21063,"0500000US21063",7354,6903,93.867283111232,30.6,32306,5.1,381.8,182.2,0.7239
"1019",21065,"0500000US21065",14163,13666,96.4908564569653,30.9,31688,6.5,561,223.8,0.7997
"1020",21067,"0500000US21067",322570,220236,68.2754130886319,16.8,57291,6.8,480.3,155.7,0.4876
"1021",21069,"0500000US21069",15082,14381,95.3520753215754,19.9,44612,9.1,570.4,224.1,0.771
"1022",21071,"0500000US21071",35942,34828,96.9005620165823,30.7,32730,4.8,622.7,234.9,0.8503
"1023",21073,"0500000US21073",51541,41736,80.9763101220388,12.4,56274,8.4,507.1,181,0.5468
"1024",21075,"0500000US21075",6515,4599,70.5909439754413,28.2,30114,5.3,526.2,194.1,0.8704
"1025",21077,"0500000US21077",8690,7862,90.4718066743383,14.8,52167,8.7,524.9,208.3,0.6124
"1026",21079,"0500000US21079",16953,15581,91.9070371025777,15.7,52631,6.7,523.4,183.2,0.4299
"1027",21081,"0500000US21081",24941,23002,92.2256525399944,16.4,48714,4.9,561.9,205.4,0.5602
"1028",21083,"0500000US21083",36649,31149,84.9927692433627,19.6,44043,5.7,484.9,175.8,0.7752
"1029",21085,"0500000US21085",26420,24904,94.2619227857684,25.4,38612,5,552.9,211.1,0.6096
"1030",21087,"0500000US21087",11107,10447,94.057801386513,18,35899,5.7,513.2,187.8,0.5226
"1031",21089,"0500000US21089",35962,34096,94.8111895890106,16.9,51655,4.9,528.9,196.5,0.3217
"1032",21091,"0500000US21091",9095,8624,94.8213304013194,11.8,57217,3,456.4,198.2,0.3822
"1033",21093,"0500000US21093",110702,82959,74.939025491861,13.2,54367,4.6,524.6,187.2,0.5672
"1034",21095,"0500000US21095",26831,25107,93.5745965487682,36,26478,5.8,552.4,243.1,0.8803
"1035",21097,"0500000US21097",18692,17357,92.8579071260432,17.6,48438,6.3,537.9,196.8,0.5057
"1036",21099,"0500000US21099",19288,17577,91.1291995022812,21.5,38396,6.9,568.1,241.3,0.7659
"1037",21101,"0500000US21101",44793,37648,84.0488469180452,18.5,48926,4.7,477.7,189.1,0.7089
"1038",21103,"0500000US21103",15678,14215,90.6684526087511,18.3,53926,8.6,524.5,203.1,0.5274
"1039",21105,"0500000US21105",4521,3902,86.3083388630834,14.9,42929,4.6,423.1,158.9,0.5739
"1040",21107,"0500000US21107",45423,39331,86.5882922748387,19.4,47170,6.7,492.7,202.6,0.5541
"1041",21109,"0500000US21109",12955,12559,96.9432651485913,32,32138,4.6,503.8,196.5,0.6662
"1042",21111,"0500000US21111",782969,499868,63.8426297848318,14.2,56586,5.2,517.7,170.9,0.5682
"1043",21113,"0500000US21113",52991,45878,86.5769658998698,16.9,58245,5.8,500.2,171.3,0.5201
"1044",21115,"0500000US21115",22680,21933,96.7063492063492,22.7,37055,4.4,565.1,240.1,0.8102
"1045",21117,"0500000US21117",169064,143992,85.1701130932665,11.5,64339,5.6,513.8,179.6,0.3379
"1046",21119,"0500000US21119",14251,13861,97.263349940355,31.2,31198,6.1,504.9,212.7,0.8548
"1047",21121,"0500000US21121",30193,28616,94.7769350511708,33.2,30181,5.2,572.9,234.3,0.8325
"1048",21123,"0500000US21123",14867,13490,90.7378758323804,14.6,47643,4.2,513.3,196.9,0.5318
"1049",21125,"0500000US21125",62613,58888,94.0507562327312,23.2,41526,6.5,527,200.4,0.7522
"1050",21127,"0500000US21127",16293,15787,96.8943718161174,26.5,32798,8.6,603.7,239.3,0.7583
"1051",21129,"0500000US21129",7395,6909,93.4279918864097,34.6,25275,2.7,561.9,221.7,0.8182
"1052",21131,"0500000US21131",10513,10197,96.99419766004,38,31627,4.5,519,243.6,0.7745
"1053",21133,"0500000US21133",21548,20841,96.7189530350845,33.6,29886,4.8,554.3,226.6,0.8755
"1054",21135,"0500000US21135",13080,12633,96.5825688073395,24.4,31147,5.1,572.4,232.7,0.6242
"1055",21137,"0500000US21137",24275,22671,93.3923789907312,21.3,42919,9.2,554,210.4,0.7083
"1056",21139,"0500000US21139",8888,8287,93.2380738073807,14.6,50839,4,532.9,195.3,0.264
"1057",21141,"0500000US21141",27432,23902,87.1318168562263,17,48014,7.1,548.4,211.6,0.5287
"1058",21143,"0500000US21143",8680,7772,89.5391705069124,15.8,52528,6,471.8,168.1,0.3252
"1059",21145,"0500000US21145",67875,54304,80.0058931860037,15.8,46080,6.1,501.8,173.4,0.4153
"1060",21147,"0500000US21147",16888,15315,90.6856939838939,33.4,28105,4.6,509.9,225.9,0.878
"1061",21149,"0500000US21149",9152,8737,95.465472027972,16.1,51861,6.5,560.2,205.5,0.4217
"1062",21151,"0500000US21151",92701,80557,86.8998176934445,18.9,50060,5,493.8,182.1,0.4968
"1063",21153,"0500000US21153",11637,11360,97.6196614247658,28.3,28147,4.6,516,211.9,0.8057
"1064",21155,"0500000US21155",19581,16948,86.5532914560033,23,40107,4.7,563.9,184.5,0.9057
"1065",21157,"0500000US21157",31659,29908,94.4691872769197,10.4,55113,4.6,527.9,191,0.2723
"1066",21159,"0500000US21159",11287,10259,90.8921768406131,20,41013,6.2,532.6,232.1,0.8494
"1067",21161,"0500000US21161",17120,14867,86.839953271028,17.8,45377,7.9,498.5,200.1,0.6682
"1068",21163,"0500000US21163",30003,26321,87.727893877279,12.1,56603,4.4,505.3,199.3,0.3178
"1069",21165,"0500000US21165",6113,5891,96.3683952232946,23.7,39325,3.5,486.8,218,0.5847
"1070",21167,"0500000US21167",22641,20268,89.519014177819,14.2,55093,6.2,550.7,186.8,0.4134
"1071",21169,"0500000US21169",10286,9701,94.3126579817227,23.2,37386,5.9,521.4,204.2,0.6812
"1072",21171,"0500000US21171",11338,10489,92.5119068618804,23.8,34879,8.8,592.7,235.5,0.6975
"1073",21173,"0500000US21173",28114,25566,90.9368997652415,18.2,45516,6.9,543.5,215.4,0.7987
"1074",21175,"0500000US21175",13726,12570,91.5780271018505,22.7,36134,5.7,496.9,222.8,0.8293
"1075",21177,"0500000US21177",30928,28366,91.716244180031,15.2,43590,5.8,497.5,188.9,0.6134
"1076",21179,"0500000US21179",46738,41500,88.7928452223031,9.2,60127,4.5,521.6,184.4,0.2895
"1077",21181,"0500000US21181",7537,7178,95.2368316306223,28,38149,9,586.9,239.9,0.8197
"1078",21183,"0500000US21183",23772,22070,92.8403163385496,18.9,45564,5.5,497.1,214,0.5799
"1079",21185,"0500000US21185",67607,58537,86.5842294436967,5.9,99128,3.5,532.7,149.9,0.0395
"1080",21187,"0500000US21187",11278,10550,93.5449547792162,19.1,48801,6.2,518.8,162.6,0.5264
"1081",21189,"0500000US21189",4051,3905,96.3959516168847,30.3,30284,3.5,559.5,243.1,0.8414
"1082",21191,"0500000US21191",14644,13904,94.9467358645179,17.8,54375,2.4,537.5,194.8,0.415
"1083",21193,"0500000US21193",28473,26820,94.1945000526815,26.1,33640,5.2,596.3,273.3,0.9051
"1084",21195,"0500000US21195",58669,55974,95.4064326986995,24.9,34856,6.1,558,216.7,0.7908
"1085",21197,"0500000US21197",13129,12559,95.6584659913169,21.4,37469,4.6,631.5,238.3,0.7732
"1086",21199,"0500000US21199",65034,60111,92.4301134791032,22.7,39998,6,535.6,203.9,0.742
"1087",21201,"0500000US21201",2193,2112,96.3064295485636,27.1,41902,7.9,589.7,196,0.3538
"1088",21203,"0500000US21203",16037,15378,95.8907526345326,20,35720,4.6,535.7,186.6,0.7882
"1089",21205,"0500000US21205",24662,22914,92.9121725731895,27.9,38230,5.3,502.2,190.9,0.7557
"1090",21207,"0500000US21207",17991,16733,93.0076149185704,23.2,38390,7.8,567.5,219.4,0.8634
"1091",21209,"0500000US21209",57155,48523,84.8972093430146,11.6,70817,5.9,493,163.1,0.3331
"1092",21211,"0500000US21211",48065,38653,80.41818370956,11.2,67056,7.7,512.7,170.7,0.4261
"1093",21213,"0500000US21213",19594,16374,83.5663978769011,15.6,48623,5.4,492,202.9,0.2879
"1094",21215,"0500000US21215",19490,17910,91.8932786044125,9.7,80166,3.8,516.2,156.1,0.0369
"1095",21217,"0500000US21217",26023,22938,88.1451024094071,17.9,44522,4.1,610.9,207.1,0.721
"1096",21219,"0500000US21219",12243,10354,84.5707751368129,18.7,44005,15.2,496.4,209.9,0.8092
"1097",21221,"0500000US21221",14061,12309,87.5400042671218,11.8,50536,8,478.2,174.3,0.365
"1098",21223,"0500000US21223",8474,7992,94.3120132168987,17.3,53056,5.7,553.7,201.6,0.7143
"1099",21225,"0500000US21225",13668,11873,86.867134913667,20.4,46673,4.8,484.1,216.6,0.5366
"1100",21227,"0500000US21227",134554,99453,73.9130757911322,16.8,52270,5.5,479.9,170.7,0.7096
"1101",21229,"0500000US21229",12027,10538,87.6195227405005,15.2,53743,6.9,505.9,203.8,0.5127
"1102",21231,"0500000US21231",19555,18139,92.7588851956021,25.3,34914,10.3,465.5,189.5,0.7478
"1103",21233,"0500000US21233",13017,11440,87.8850733655988,23,42119,6.2,492.3,208.8,0.7854
"1104",21235,"0500000US21235",36712,34307,93.4490084985836,23.6,39005,5.6,545.4,261,0.8379
"1105",21237,"0500000US21237",6562,6383,97.2721731179518,29.2,24623,2.3,518.5,272.5,0.8621
"1106",21239,"0500000US21239",26871,22701,84.4814111867813,13,63820,5,490.3,162,0.2041
"1107",22001,"0500000US22001",57576,44480,77.2544115603724,24.2,43396,10.6,505.5,192.7,0.9182
"1108",22003,"0500000US22003",22750,16327,71.767032967033,14.5,46446,8.5,488.2,188.7,0.9261
"1109",22005,"0500000US22005",126500,81141,64.1430830039526,10.6,80527,6.7,487.3,138.9,0.3968
"1110",22007,"0500000US22007",21039,13722,65.2217310708684,19.2,43759,8.4,490.8,180.5,0.779
"1111",22009,"0500000US22009",39693,25625,64.5579825158088,24.4,38565,8.3,459.1,192.8,0.9634
"1112",22011,"0500000US22011",36549,29529,80.7929081507018,15.5,53209,10.2,471.7,188.8,0.6519
"1113",22013,"0500000US22013",12981,6950,53.539788922271,28.4,30272,9.9,511.3,195.4,0.9401
"1114",22015,"0500000US22015",128746,81052,62.954965591164,17.2,54268,8.5,475.8,163.6,0.5876
"1115",22017,"0500000US22017",237848,103457,43.4971073963203,23.3,41797,9.3,485.9,182.7,0.8385
"1116",22019,"0500000US22019",216785,139772,64.4749406093595,17.3,51148,9.2,492.7,186.4,0.7392
"1117",22021,"0500000US22021",9645,7646,79.2742353551063,25.1,37691,12.9,502.7,175.3,0.9331
"1118",22023,"0500000US22023",5617,5232,93.1458073704825,9.9,53423,9.7,446.3,106.4,0.2643
"1119",22025,"0500000US22025",8906,5776,64.8551538288794,22.1,40129,10.9,494.5,211.3,0.7806
"1120",22027,"0500000US22027",14170,7263,51.2561750176429,33.6,26776,10.8,491.8,173.2,0.9478
"1121",22029,"0500000US22029",18687,10275,54.9847487558196,25,32500,13.8,443,205.8,0.9134
"1122",22031,"0500000US22031",26812,15284,57.0043264210055,22,46006,9.5,526.8,196.7,0.8917
"1123",22033,"0500000US22033",456781,196069,42.9240708348202,18,54948,8.5,487.4,159.6,0.6653
"1124",22035,"0500000US22035",7459,2054,27.537203378469,44.6,22346,9,572,271.3,0.9357
"1125",22037,"0500000US22037",19539,11516,58.9385331900302,17.5,51803,8.3,515.1,187,0.8185
"1126",22039,"0500000US22039",32350,21354,66.0092735703246,28.7,31965,11.6,508.1,190.5,0.9975
"1127",22041,"0500000US22041",19774,12492,63.1738646707798,29,35282,10.1,515.3,163.6,0.9519
"1128",22043,"0500000US22043",22169,17709,79.8818169515991,18.8,42505,8.5,456.7,166.6,0.6274
"1129",22045,"0500000US22045",69929,39206,56.0654378011984,22.1,46861,11.1,484,183.8,0.9605
"1130",22047,"0500000US22047",30241,14833,49.0493039251348,18.2,50161,9.9,538,184.2,0.886
"1131",22049,"0500000US22049",15031,9967,66.3096267713392,22.8,39139,9.1,478,190.7,0.9382
"1132",22051,"0500000US22051",440781,220935,50.123530732949,15.5,54032,11.4,475,162.7,0.6121
"1133",22053,"0500000US22053",32250,25066,77.7240310077519,19.1,42105,8.1,492.5,204.5,0.8105
"1134",22055,"0500000US22055",241753,153363,63.4378890851406,17.3,56999,9.2,476.4,163.9,0.6217
"1135",22057,"0500000US22057",97557,71710,73.5057453591234,15.6,55506,9,492.8,183.1,0.7669
"1136",22059,"0500000US22059",14791,11348,76.7223311473193,20,42104,10.1,453.1,159.3,0.7634
"1137",22061,"0500000US22061",48396,26034,53.7937019588396,30.3,35467,8.6,420.8,169,0.8478
"1138",22063,"0500000US22063",142282,116855,82.1291519658144,12.4,63389,8.6,477.2,162.6,0.4309
"1139",22065,"0500000US22065",10017,3475,34.691025257063,36.4,30350,11,454.2,221.3,0.9697
"1140",22067,"0500000US22067",25629,12281,47.9183737172734,28.3,32929,9.2,546.6,206,0.8847
